Index,coherence,source,lang,BERT_NSP_PPL,Word_PPL
ZLvRXnrzh26O5t7gCFwInA,3,Yelp,en,4.0420384,4.4845878576006335
ngpOYX62J3c7nBX7moCzww,3,Yelp,en,1.0266618,5.742153517535223
cDA-6oRM_shHLMdMYHX4pQ,2,Yelp,en,1.0001653,6.2204868669177475
J1PTjZvCGieme_Jo43NvDg,1,Yelp,en,1.000002,5.587663753222388
8omL8tvpc_y3smxByLUn9g,3,Yelp,en,2.4814956,5.446994156702892
mjYus-iLdgubSWHw8m5W7w,1,Yelp,en,2.5038817,7.260999827626944
F3gGECYo4o0SldUCFBRq-Q,3,Yelp,en,1.0003558,4.997865888780233
viWciVFlio9jqs3XSvfuaA,2,Yelp,en,5.3189726,4.84675134846548
XDre87Ohl4_zvEzevaLHJQ,2,Yelp,en,1.002768,4.8910297657374375
bIWRD_4W_9VQY2x_5xdqaw,3,Yelp,en,2.3747032,5.482888996541412
FVtdxl-r1fPuTkFPQO1rVw,3,Yelp,en,1.0005426,6.462395531788961
dH5lp9Ztqnk8a5G_8z1aiQ,3,Yelp,en,1.00022,5.763770232857144
r2sPTv6_1ejRiOG-czhe2Q,2,Yelp,en,1.0001483,6.690729041500013
TFcEaCCJZAuz7z8mOAItiA,2,Yelp,en,3.069036,8.12652628079698
ScLPr1fUtc9fOnr1vJuhxQ,3,Yelp,en,1.0001311,5.74669790735983
Sw6mWDlle2kwKBGdF5HmfQ,3,Yelp,en,1.000004,6.107218052025961
ESRv3Lqw8r0tMF5O0fjUCw,3,Yelp,en,5.6361947,7.124039344563861
nZYFnKkWBzH98ESC3rp5uQ,3,Yelp,en,1.0000032,4.3813821126607335
Tca6wuqV_ifS4RqK6Kd34A,3,Yelp,en,1.000015,5.833957353732508
eXqFXV7IkHzo4XOOUx14FA,3,Yelp,en,1.7040515,4.709557166835475
9lVNz4q6_wIJUkwXeukJLQ,1,Yelp,en,2.2435875,8.234259133157927
1cYvSiaB1Xa48jTjmL2r8w,1,Yelp,en,1.0000025,9.002180525101965
NmQm_Hul1qS4WoeF1rvhdQ,1,Yelp,en,1.0000472,6.343705865343129
ay5fG0JVsFShPFiJ9N-JjQ,3,Yelp,en,1.0000325,6.983204754515393
xgFVNQCYc6hgho-hzPWyOA,1,Yelp,en,8.23862,6.521061090494263
kq4fs7Q7JDsPmELYWqGbQw,3,Yelp,en,1.0000217,6.593421784637544
9wVube2g027SUCbai23rqg,3,Yelp,en,1.6521446,4.9240143513686805
ahF7oKprvUYv3At5gEQ45w,2,Yelp,en,1.000342,5.6278439319739695
QvZaJNqrrVj_l-gyPz2Z3A,1,Yelp,en,3.0628495,8.048589050008797
WekLyZ_jGhbwag8rduP_lA,3,Yelp,en,2.5841389,4.973942894190594
Ld1-4STmN0Qe-xVyX5N8Iw,3,Yelp,en,2.754632,4.868090373990602
XZbkHGhOo_Pu-ypw4j_bvw,2,Yelp,en,1.2079241,4.227048426560766
sB-Lx1QF2hI8yQpb_SdINA,3,Yelp,en,2.563582,4.735184373503046
GifRhXPlxytoRkhyEWbqjQ,3,Yelp,en,2.3610973,6.668377054568372
1CpDgSzeGxpo5DM9MRZXsQ,2,Yelp,en,1.0001755,10.556880435151992
FUYQ99EUHg2TOHMMTy7cFQ,3,Yelp,en,1.0000044,4.5074583692237065
8Mkhxopb8jzL748V-oCVKg,3,Yelp,en,1.303757,6.470767427642966
db7i0JVq9s_AKVvOoHBNxQ,3,Yelp,en,1.0000143,4.2289405463219945
9HebYLRstsuqti5_7P0hEg,3,Yelp,en,1.0016792,4.205200385276789
7KgfshQrZ9O9iMIABtm59Q,3,Yelp,en,2.4417772,4.858815330734968
hNrTy0Ygw2w__LFgRN-dMw,3,Yelp,en,1.0000962,5.954561835675952
QOreEvrNP6iEZo58gCIuBg,2,Yelp,en,5.054086,5.179064878484615
i97Bt0ulP8sIEHz5pSRTDg,1,Yelp,en,1.0000327,8.5243181780225
00ITXtcMZ1lKorsTbL8sKA,1,Yelp,en,3.4251156,6.232125363979078
WTBZoUYPne_lsXD2v95fsA,1,Yelp,en,4.551837,8.296069654124574
Wqw7YrOVrBecuVpcPGkO6w,3,Yelp,en,2.8346653,4.907107105107929
xXMbtC0bRW4P_QryB9bMng,1,Yelp,en,1.0002599,9.132677529400096
u8NNXExuaSHcr4rSrI5D4Q,1,Yelp,en,1.8568664,7.7515083661722075
egvjp70Ww4g1QAhKP92bbQ,3,Yelp,en,1.0000265,4.9609412445685575
zdWQtnrWzGZGXW4qolAtjQ,2,Yelp,en,1.0000118,4.172320272030899
ZkEBqstj-ACQPVu1PzmHRg,2,Yelp,en,1.9207437,5.386155801928522
q8dgKSX2H6hHPu62k1DjBg,3,Yelp,en,1.0002005,4.533706518558461
c51VoXUeG0KdGGx-Ee51xw,3,Yelp,en,1.0003835,3.881328329839531
_0zpVW6YeumcztzbPzc1nA,2,Yelp,en,1.0001181,4.980876272854875
h8MtXPfTGZeC92flVZmDGA,3,Yelp,en,1.0002327,4.316272751331287
1dCwguKPnwHUgrI2pzncdA,1,Yelp,en,1.0004394,4.932301920946793
2sfu7MvxXewhRD5rr24goA,3,Yelp,en,2.659967,5.2845979580214575
_gnQu_MzmeEm2Fh4Ode_yg,1,Yelp,en,4.6438165,4.735042737217153
v9gBt3uqUqUJQzl9TXMn6g,2,Yelp,en,3.3917956,4.791044500853745
4_OyAzfa1z1e_0sDBI0Gfw,1,Yelp,en,1.4992745,6.774690141804928
sdkJ2-Oy0_LO3Clw6J6mNQ,1,Yelp,en,3.6581373,4.510973426776424
RkNHU_-5S2WOjKVKrxcAIg,3,Yelp,en,1.0001127,4.566562895113016
dVcpoMrZNbHlmU9qu-eYsA,2,Yelp,en,1.5159675,5.884475594630028
Y842zLaf6gJjDHUC3ssogg,3,Yelp,en,1.0002445,4.92105973991912
5mHGXfC4eVPIeYt5RV2UgA,3,Yelp,en,1.5482792,5.01344427879639
hCaAzhLFkM_FnxU658Ix0A,2,Yelp,en,1.9300413,6.312970442720132
m-kF7UF3nCPO1KxuMFcMdA,1,Yelp,en,1.0000378,10.075872129323358
2IANNlhdnOsYhbgRSHpxYA,2,Yelp,en,1.000764,6.127881476541945
8YemFuUV2HQ5C6SmzSynqg,2,Yelp,en,5.7985616,6.0481451667127475
Bst8b497_GHgsMMnunN1og,1,Yelp,en,1.0001125,6.438479984611441
SsR56CtOdG44wwlDQjQUdA,3,Yelp,en,1.9767144,8.344392322653208
mbZiBt_f2YOJ78S5vo2tNA,1,Yelp,en,1.0001652,7.34619156390162
p9sE1W5-EAhEKJI_clSU1Q,2,Yelp,en,3.7832837,6.323412875317655
Y914T4fKnDbwRmvcYFG6vQ,1,Yelp,en,1.0004431,4.733928575199986
Xt2Nig5nndCt2HDT4pQ-RA,3,Yelp,en,6.482854,4.89393723141261
Sd69G-QUAm-Ojl8L4qkWKQ,3,Yelp,en,1.0002034,6.48028203903686
mEpamMc1zPJYAAJJAJ6V9w,3,Yelp,en,4.152529,4.9887590872157315
CUe72xnZLjz4h27V-Aa1qQ,3,Yelp,en,1.0000116,6.221164350846496
IFLs0IP8O16NBthfy-uCmw,2,Yelp,en,2.7428734,4.994871916053747
-dwfuRRPqAg3YeL3XsCAmw,3,Yelp,en,2.353629,7.411287824432843
duvPONn-Lv2sK8m7nCqm_Q,1,Yelp,en,1.0002701,4.781666536838431
p4GNAzzCIeU-LnnKVljzoQ,3,Yelp,en,1.000049,4.544370186765193
COyzVILA-Ph2qgK66HBzbQ,1,Yelp,en,2.0767696,5.160617478322503
F2up7H0b19laVGHfCI6SPA,3,Yelp,en,1.0000297,5.606766651200398
1P3eCLKdnNkQROzmhgpQ5g,2,Yelp,en,1.000031,7.239865982272354
JEmtDSrk5Z5mjkg1_js3Wg,1,Yelp,en,1.5290419,5.862821817184653
_YdoXIXscuxrp5pCxhOmaQ,3,Yelp,en,1.0000668,4.54168615890206
eXAFI9k0Rx_XorJlGtDNow,1,Yelp,en,1.0009621,4.861816129638897
n5sqTF5o61hBFmL_o-PwnQ,3,Yelp,en,1.7490685,4.599679430199554
bGidcya8kL48bHEH0bA7Zg,3,Yelp,en,1.4751952,6.5762336258929395
HENyzqKqR2SjYr6JV3lJQg,2,Yelp,en,2.7752166,5.83679639864942
djfa761gw78Y-oUrGOoBNA,3,Yelp,en,1.9211403,4.152352986017226
fcEBV70rEpGFoH_og07hog,3,Yelp,en,1.0000235,4.8294668705748585
vf0nzr_XLzpSHNKuRcNx1Q,3,Yelp,en,1.9734483,4.862007356802958
MiCyNL1qDCQpB1GGoCnp6g,3,Yelp,en,1.000422,5.466031646320676
npSLJ6Fp2VccQO3EdjC0Dw,3,Yelp,en,2.5736191,4.291691241423505
IWPhp9yzaRAhX2jxt149Hw,2,Yelp,en,1.0008872,5.785316307560161
MOTU5O3BZbSRov4hK5xYCQ,3,Yelp,en,1.0001142,4.5772811511610225
XG2jElV3uX_x2I04dpKzmA,3,Yelp,en,1.0002362,4.862274123226183
jLvSufOuqxozx2iudp8RVg,3,Yelp,en,2.389751,4.139269006872485
AEnkw2Kab_8TZFMcyFd5wg,3,Yelp,en,2.128282,4.510739352222052
efMH2_aWgUQzw19bP_v1bQ,2,Yelp,en,1.1092966,4.850572680439724
JSg8H8to0wiLJW5MlqWqEw,3,Yelp,en,1.907115,3.981584066619282
d5dYddRfcGaX54sUsLPKFg,3,Yelp,en,2.2130475,4.3087738920984835
ukUPTPoUb5drr9p4UXmcpQ,1,Yelp,en,3.4207578,5.804802339877923
FO1qsiXrBUVvpG3WqMHdCw,1,Yelp,en,1.0002898,5.28765112189698
6_XzKWWpEUnDsh6Zzo7DWQ,1,Yelp,en,3.9087353,3.6870348962761614
IXBa604iZBWLHfsHFUMxQw,2,Yelp,en,1.0003678,4.401694141526998
U_RWUVYqnANSeHdxP7wsDg,3,Yelp,en,2.6584113,3.691165326134066
4cUg9K1I_kbDJePcqJIb5Q,2,Yelp,en,1.3050529,5.1975593248323975
riFj2evo2LSDWFMxGHgl3A,3,Yelp,en,1.0004672,4.238205132020194
DhA_zGxQzzC9hftN-jYOPA,2,Yelp,en,1.0000025,4.6137932600797065
iNqZUb0l0bxVnzooBuTLWA,2,Yelp,en,1.0000197,4.430402616670726
WRU7PLmReFlDzZnjUi6ylw,3,Yelp,en,3.6889718,5.101831775956703
VpoelJp_xL0Xy42fcrVeNQ,3,Yelp,en,1.0004884,5.5202773515546735
U1bZ02MkJf9qet5Z99HZ1Q,3,Yelp,en,1.2393994,5.6961960379893375
_kZJSpHQiCjnK0ChanRxvQ,1,Yelp,en,1.0009819,8.110422433512914
wHkZ54FlwxjYjzC7DNd7eA,3,Yelp,en,2.7340546,4.997051575182445
ZvlgkL23ni6MKhpIoBTKRg,3,Yelp,en,1.0000049,8.229167283162617
7lML4LqsG_E0DXQ4xM-Ryw,1,Yelp,en,4.0584064,6.7740542504133865
rINCJagxQFR7q4KkFRp9KA,3,Yelp,en,1.5276089,4.810063108341424
cGo30g18YbCUD0ZB_W-bUg,3,Yelp,en,2.9194522,6.276406623357299
aq5YVNy-QhpxSukDqGWXTQ,1,Yelp,en,4.8533278,7.119468128861323
s4DLSezr-TUjaVa_EiA9kg,3,Yelp,en,1.0003556,2.818088661693682
POGcpeTg60CRfQlDamVc3g,3,Yelp,en,4.5519776,4.989325508388662
GkoTDCm5akWw5l4O41skKg,2,Yelp,en,1.2798837,3.749356255506119
iLm339DWMbsvxJiRcL4DAA,2,Yelp,en,3.7880423,9.736523469545412
GzzFbTQTW2kur2ok0QZ2fA,2,Yelp,en,1.534973,4.427049108113486
4HTrV9WWPmu_279Euvupmw,3,Yelp,en,1.0010735,3.891769997510431
UG-WOGWKLch6qHLWJBZdIQ,3,Yelp,en,5.5442114,4.733881635927435
fMJG9nwrWiCN1WCqdFpiGw,3,Yelp,en,1.0000687,8.78542625742642
p-Yt0-JBqOTsQoRAXE2Pcg,3,Yelp,en,1.000291,7.23564970935999
zs8c74SeRpncik3GHnvjbw,3,Yelp,en,1.0000316,5.205841845606613
N-qmRjSPTwBJXlnrpMkc8g,2,Yelp,en,2.369866,5.487166539130814
8nsPMx5azDNn4q4iyntSEA,1,Yelp,en,4.1693482,5.90996249653807
T9vrx8gWE-FVKEExq8__9w,2,Yelp,en,2.6534166,5.242414295520432
6j15xCag3aEs1LfPX9pIEQ,3,Yelp,en,2.2307746,5.092041545896153
bSBFTof9gO-FFaeERsLDkQ,1,Yelp,en,2.0369399,5.105520091809542
Kh7iaYDaUOw9H02Qz0hQvA,3,Yelp,en,1.0001941,4.055610652277867
qUGOhDgaPtGbGAzxIpuYFA,3,Yelp,en,1.7362972,5.435918092113868
c3npzYE-SZQYbebw6-k3fw,1,Yelp,en,1.0013514,6.55649689534044
CyxbAU6ni84K7j3ZNdzuNA,1,Yelp,en,3.825874,5.515342318744771
3XZw6EkxSdjGVAcifjLURg,3,Yelp,en,4.0046153,5.229327872825819
J6rT8Pz5fpwJJZHnU-ntPw,2,Yelp,en,2.238903,4.774490460110544
qRZk9STzIo-JaThfVWApIw,1,Yelp,en,1.0861703,6.1440277513376795
bj3MzobYzbxD3zc1jOcHFw,2,Yelp,en,1.002802,5.494506586186425
wNruTA4D0EuPnQAh8uJgRg,3,Yelp,en,1.0088627,5.498019920949872
Abaaeihqis13tEr42AghPA,1,Yelp,en,2.102427,7.377644908404637
2qzJeltKbbWvFpUl5mQ7GQ,1,Yelp,en,1.7565653,6.869403103619209
fpgIeuz8Dv5F79whJNK4CA,2,Yelp,en,1.0000118,4.63349553888792
DQJWEtX-HY_Qk9BjqJuhHQ,2,Yelp,en,1.0002959,3.751344199008915
chPnSOFvkhGiOmfefbs2eg,3,Yelp,en,1.000376,4.084747705484904
KjtinE_DjWG8jOgiqO5qPw,3,Yelp,en,1.0000025,4.330423589202752
hH8IliLYE53hw9xRlJ9bkA,3,Yelp,en,3.1824944,4.285983519966824
XfJP3IyzB1zoFsasxaFi1A,1,Yelp,en,2.5253704,5.55305200373649
SfCc5X6hZwmLWtkFVE8cYw,1,Yelp,en,1.9832659,7.541973211446539
Ij1XU_MKd-uPNENNgE9law,3,Yelp,en,1.0000408,7.475559837308276
VyIUh4PRTS_z1ag7qb-1-w,3,Yelp,en,1.0000092,4.689221478242716
eMDIeqWe2QKBCPsFtaY3iw,3,Yelp,en,1.5101979,4.198639640644223
R1LEx0o_DawJHp-EMqYhlQ,1,Yelp,en,1.4761964,5.579385033882998
XGeiaaKx-Jq3Ri7g3VWWYg,3,Yelp,en,1.00094,6.092347379495629
DVcVHqBwhjvnEwJx07p-4Q,1,Yelp,en,1.0000764,8.935261161413523
hptXL1d5xWdYcOcOrsLNjg,3,Yelp,en,2.5603096,5.082136561903166
n5xIDwys1RA07QLTr9KtWg,3,Yelp,en,1.0000236,6.177576036531309
IT8LNjTE91wUk7wEx4VLhA,2,Yelp,en,1.0002414,4.672881796785394
ODRs5xdjVs-NchMyXkJYCA,3,Yelp,en,7.0512357,5.435574040586237
T0W__vAUZvRwldJWCPlsOQ,3,Yelp,en,16.060167,5.278332052166448
ZwYbCFcj9u_YAB5yIGdFDw,3,Yelp,en,2.374212,4.537046346224494
zW611AxH7ZY7V_oDmsATpg,2,Yelp,en,1.000155,5.161362060775938
y63ilXPF4Eyz0sjydWNGOA,3,Yelp,en,1.0000677,6.670549470912594
FKEskvuuC2LUrUUDOJ860A,3,Yelp,en,3.0040646,4.557638640768752
XmX_0zEkIhyKLZoLO4NZYw,3,Yelp,en,1.0000839,4.6456044699062415
07QQwsMRegA3eMhwfaIfig,2,Yelp,en,1.0000522,5.6926727189129425
EViTAqCQFYIYu8_drDQNOQ,3,Yelp,en,1.0008266,6.270706502288589
RR2D6uAjEMnHO8tBzAFe4A,3,Yelp,en,1.000235,5.826922595429082
qxKM_b4Hon8ITukDkJBRkg,3,Yelp,en,1.000099,7.960658284557714
5acr7wys1_J0Plsa2p0oWg,3,Yelp,en,1.3567833,4.803571512626721
I7NAdbxQTd0pVYUeBPaQZQ,3,Yelp,en,2.617015,5.610109783980732
vg0MQQ_i0hDqUMb3rFtoCw,2,Yelp,en,1.0009143,6.099020181925447
HXLB8ZEpZLiiiB4PpSgIQQ,1,Yelp,en,1.0001138,5.5138823516972035
ddRrVl9Em-qY-D2JSBDCWA,2,Yelp,en,1.0000179,7.22100575764403
IfHPh9OyL0LTWvgnJdop9A,1,Yelp,en,1.0005382,5.505487304347871
jdMiHyS19Toma60s1YxDhw,1,Yelp,en,1.000025,4.049739697395448
im4b-tMpze6pox-uWU4u6g,3,Yelp,en,1.000883,6.913273999452105
SPgh-ABAC0CztTM2jWFzmw,3,Yelp,en,1.4729173,4.242653618439715
v6D_YbXXCmA-DeGa_ODFSw,3,Yelp,en,1.9510931,6.688530157053019
FvfEApQ-3mPy7UmAsKzVnQ,3,Yelp,en,1.0007408,4.936975518309305
5Nm3ZagnijtWoItJetsxaQ,1,Yelp,en,2.2452133,5.017887929901508
Tb1Px4qXsf4bTXTTxQYApw,1,Yelp,en,2.3483415,6.907463494762278
MlxS0q9wHqnAc7uxYNFFqQ,3,Yelp,en,1.0001547,3.639835181832154
hvwi5JG-B_ACoi6_AYV-yQ,2,Yelp,en,1.0000025,4.205974628512818
mGa_uXCQJjcb7hDtVDV6dA,3,Yelp,en,1.0005744,7.154059141438016
qTmCaUnKJEgzd48LbbQ_IQ,1,Yelp,en,1.0000024,7.233178500835359
wru6tdmuL9j6F8iD8wWYcA,1,Yelp,en,2.790548,7.249431965609242
Y0d13hC0i0LBr0RuD2ViHw,3,Yelp,en,1.0002289,6.322458860522268
AUPW6fyw1OI2dzqca0jAHw,3,Yelp,en,1.0001038,5.054087854694222
TxAiv073Dc6OdTDouCyDkw,1,Yelp,en,1.7022511,5.557674509574479
0nVb9YTuHz81PfrhNiL6Lw,3,Yelp,en,1.0000092,3.7035941921605375
9ZAL83WYOB9X1SptLgzglw,1,Yelp,en,2.3986003,6.352067813660381
vhkDaUBUEPaqnUc-ChV3rA,2,Yelp,en,1.0112703,4.409497541164576
1tJUjkFHZHyMLhrQB-yXCQ,3,Yelp,en,2.2114444,3.5017443440234812
xyo4ijHMReXYyP3JGveZZA,3,Yelp,en,2.6717613,5.245138829710098
TmlUrYUk2MMDSyxKRhyXTA,3,Yelp,en,1.0000044,5.704332271117641
xpLK5mcaRgzMVj1mYLwgFA,3,Yelp,en,1.0000308,5.217709606499422
NdZQmh5BR0-JsDdfl4ljvw,1,Yelp,en,3.651797,4.654676353664544
bwWQdFw6TQ9z-toAjs9yJw,3,Yelp,en,1.0001123,5.876608765555515
Z2cHMMxBIgD5JBLIpYx1Lw,3,Yelp,en,1.0000142,6.214261377863035
eEkohbQg8tT-VZYv2hN2Rg,3,Yelp,en,1.0003527,5.844050717095637
xFBr1B-2KNnqEgBEettdaA,3,Yelp,en,1.8592331,3.5678754305678098
MkiPUkdUZMJhjnsGQh7C7A,3,Yelp,en,1.0004182,4.8858231260793765
bCpNvG-JEKdw2eMwh3pslQ,1,Yelp,en,1.7810324,8.387931205944053
UGy-qmWzp_GtLqy6Xcln4g,1,Yelp,en,1.8710948,6.288006341548986
w1SCWQ99vq8uOBdJm_Qtdg,3,Yelp,en,1.0001638,5.529603211628919
thbN4v-2phaZy3uuOZrvOw,3,Yelp,en,1.45804,5.2269000504248835
oR86u1TeVJ-0Lfqvriz9QA,2,Yelp,en,1.0000534,4.7849786810262405
UEzuC9SSbXXbzFXNiGWNSg,3,Yelp,en,1.0001189,4.154172538913538
T4sOzKOCOn8qQshYnWwJ1w,1,Yelp,en,1.0000039,5.969297429352768
q43ax8a_83BBVvl87GqYlQ,2,Yelp,en,1.0000296,6.031164361244357
dHTfkp71y86i0oa8_dgCSA,3,Yelp,en,1.0000858,4.574288905787064
ZD7uTmruHK0quYj9e_G6tg,3,Yelp,en,1.000251,5.334244369566228
oZgWO8KcH987QBCKHreNOQ,3,Yelp,en,1.8970737,4.449079858286139
zQ5TEokC2H65phbVH3-wRg,3,Yelp,en,1.0005385,4.507269913764413
19viWo-zncoQa4GGgvGudQ,1,Yelp,en,1.0000058,6.188970600040018
uvoyS539kM5La4PPv_gr7Q,1,Yelp,en,28.170103,5.6412032304208255
r3eqS8cJbrRMClE9SU1zKg,1,Yelp,en,2.6721833,6.081565874145111
RXLmm75V_QN6doMh8pgjLw,3,Yelp,en,1.0001036,4.185742523220832
PD8JjJPSv6gP82OVlrAnUg,3,Yelp,en,2.508019,6.212367945403765
tf-cssgLa8IrQXRpimS0Vw,2,Yelp,en,1.7050766,4.403920610559741
k1Uz_FOthOJzFzzyUYG6cg,3,Yelp,en,1.0000635,4.162672728665974
6pYTilI3VrQgT_xlyK42KA,1,Yelp,en,1.0003823,6.483093829639558
UZ3s_tUBDb5TWsq6O3Pr9w,2,Yelp,en,1.8344196,6.481506223075234
F1PiX_YKiFXHNxUBLpSJ8w,3,Yelp,en,2.898696,5.5227300953346985
tAizG4wh2ygfV5zmtogrFg,1,Yelp,en,1.0002233,4.863116301216693
QGUYDCcaJUk71KXUJjbWKA,1,Yelp,en,1.0003195,4.8988472970217956
7dP-OkRxzzxvn6hX2f7Q9g,3,Yelp,en,1.0001261,7.863770167918288
LtCiFdef-OYK7U-xpWpFsw,2,Yelp,en,1.0001811,4.07674820058954
bmpip-lqYe9dOJAjmYZXvA,3,Yelp,en,1.2553867,4.500200710142667
C0yYvDx0JfJbZUUfzsk41w,3,Yelp,en,1.0000311,5.465056156598829
_lNqIA9miU63OT5jYVFhPQ,1,Yelp,en,1.3633363,5.476626909941625
vxxqaz2JqPyUiitVQIHijw,3,Yelp,en,1.4010034,4.987230812992981
o_DSicmdy05lwHe67ovSoQ,3,Yelp,en,3.464092,4.319071235002122
TLD40NwB1_McX6VqizzJ-w,2,Yelp,en,1.5301182,4.306618300536628
hQCBUqXmVB2QuQ2MVv3Apg,1,Yelp,en,1.9365654,5.548781786730867
BwokiKnjfIzSUvsBgbjKHQ,1,Yelp,en,1.000181,4.871149226003592
N2q6mb8ttotUmudk4eBgBQ,3,Yelp,en,2.9434996,5.578974739159758
W1oUoAMeQ0MTsM4rsqx46w,3,Yelp,en,2.267589,3.9619576130689347
zhGYHKzwpUt_uMaaObyRtA,2,Yelp,en,3.9713411,5.615530502494487
x20RjRCOpo7FIgCB8_mXxg,2,Yelp,en,23.656664,5.0882082441839325
8cfVQ2YYdO8H_6w5j-BVRw,1,Yelp,en,1.0000184,3.678333784120706
EJx916ZOe2U0I7667vbS4w,1,Yelp,en,1.0005958,3.495718949639736
m8LLJTwOMW3SpaxNBrlGqw,1,Yelp,en,1.0002809,5.737206909044184
qHcwx9X4cWrVhGg1QUtfyg,3,Yelp,en,2.031593,4.413310341341288
GzCEz13WvMLK3bbO8gW0yA,3,Yelp,en,1.0000577,4.322502957543194
dyRJ4p0ZvjdbG0SGYnXyzw,2,Yelp,en,1.000729,4.543066639798405
3gT1xAhK7AD12NCJKn68Ew,1,Yelp,en,1.9639506,4.307951536226033
NeS9y5gNa3WthnaXru_HHg,2,Yelp,en,1.0003748,3.867360194988809
JIj1xC25OU32fwWhkOIYqA,2,Yelp,en,1.8978308,4.8860572855362125
AfwVK9hRBIVLLwCZHRC6IA,3,Yelp,en,1.0000082,4.2920125397655635
H8pGm5P5pCh8yp6jR3-JLQ,2,Yelp,en,1.0000598,4.272146635508572
4ns1dZVVAYq6AxF6683T_w,2,Yelp,en,1.0008619,9.555462619554449
_HllgJ9hI2WG2F1DQhdZZQ,1,Yelp,en,1.0002671,4.236536402075312
26MzE8EbIkqogQ5VQW5m0g,1,Yelp,en,1.0002831,6.4113029038757405
kRseNyEC80uPPqKz3hF9vA,3,Yelp,en,5.4711795,5.484857393913881
w72cKob_T-1MvbjHpZyQQA,3,Yelp,en,1.000037,5.764077903691744
zeq0O_Q8V7uuMvd-3Gt5uw,3,Yelp,en,2.2043436,4.088995251501367
JcR10hsuw8tvLeTrkZlpww,3,Yelp,en,1.7088758,6.927949882506056
bpWvFWR9atwvdYxbgvg9tw,2,Yelp,en,1.000322,5.853294768566442
wrH6BmB4dNahOH7VdlYEfQ,1,Yelp,en,2.101757,6.879988205505929
9UC5QI707SDPMMa2yychxw,2,Yelp,en,1.0001643,5.7505806198649125
hUnjwmNm5j-Wl3Ba4ayXzQ,2,Yelp,en,1.0002832,6.8437856679367695
6N1r7P6EjiuhSvoXogb2kg,1,Yelp,en,1.6268784,8.81718806696702
vNqA8sHPSyMgBiihPRo4DA,3,Yelp,en,3.8787503,4.818772035082505
-BhDl3tbQM2oj7CqF9nBrQ,2,Yelp,en,1.446475,4.848935284808514
59YuUFbYk61S364jFr_7-g,1,Yelp,en,1.0003111,5.5513499446008225
2oRtQoGuFy3qAWb0KrmzbQ,1,Yelp,en,1.0005472,5.396180655522632
j6jTRtZdp5YpSfSkBJTkhg,3,Yelp,en,1.0019962,4.4853201431991145
NlAHxz6rERVoNPp-FyeNKw,3,Yelp,en,1.0001688,6.552120930622058
s5Cox9GDPEYhYKS3b4wveA,3,Yelp,en,1.7400206,6.095628470039923
Ymw3EoQ6MhcX4U3OMAvv0g,2,Yelp,en,1.0003848,5.355857380829228
7Ry0XPXGhKqhJ_CnwPcMgA,1,Yelp,en,1.0000502,3.9895929798218717
GxEcE9KL5MtvpkWt9w7O2Q,2,Yelp,en,5.2513127,6.831604359827663
yvw_0Pt2nWpqPkNmfcxdRg,2,Yelp,en,1.0012413,5.672382766360105
PXbq39tJsZzqwS4ggi3ZvQ,3,Yelp,en,2.3736887,4.105342327077154
SrEpxE5MA7Y6VN5Ry39oMg,1,Yelp,en,1.6597985,6.149512109550783
cgRFRxP9jgZU2-SouzEkeg,1,Yelp,en,3.8653884,10.3152531699113
PrVfhaFCVoLHi-wgk-3euQ,3,Yelp,en,1.000087,4.190484265102929
r8f_w1lBN9stdr1gxwPQMQ,3,Yelp,en,1.0000048,4.233291159208749
Qcvs1wcF1HYNCgXxsxhXlA,3,Yelp,en,2.073385,5.402300762343347
tPoCbXferydoVn5q-eEOmQ,3,Yelp,en,2.539783,6.157171370163397
7yTIr5dJznQdu0QbgnlILg,1,Yelp,en,1.0001545,5.6429981174444075
tBxBWzM0KPhudrzEJcNUug,3,Yelp,en,2.634029,4.272746787340475
JIxJ66ZIAC9tAssEGsAQtQ,3,Yelp,en,2.630366,5.51706798408472
VmhI6BAGJnlxVDn0laShrg,3,Yelp,en,10.044002,6.65808781538284
aLc35dN0Z_x2W1kdQ1Z0kg,3,Yelp,en,1.8984667,4.117209853782756
PIJ9mLb3veH41aXJB6N-nw,1,Yelp,en,10.823667,8.626815297325534
ivOI8hoBKWy9_6MOW2yV2w,1,Yelp,en,1.0002735,7.423668464695968
-3MThSZO4rbh21vfHLwpLQ,3,Yelp,en,1.0000309,5.881792207304861
tvZLuIIT2hL3NrfN0gI9SA,3,Yelp,en,1.0002149,6.06182192933902
imMZzfLAExXvhp-Rc8gGNw,2,Yelp,en,1.000419,6.429980904604379
ICh6A2vNc3iIQnpclzf2pQ,3,Yelp,en,1.5760665,4.390390021742219
PCV2WBICl01QYq7j4l_7Lw,3,Yelp,en,1.0037915,5.651143349210459
nNMUNBK64PPd96c0_FjNhQ,3,Yelp,en,1.00237,5.201940927747359
Cgq-yU5Mb74sEJgKUhFoEQ,3,Yelp,en,1.4419675,4.266861176448242
QBsCPdLoQAA3IGwSCsE5Mg,1,Yelp,en,1.0006348,4.656133499399276
EN_bU-eMbVZ3nFFvEEBapg,1,Yelp,en,4.9578996,7.381011952433052
yOYLQHugjU1Mo7xRTe35VQ,3,Yelp,en,1.0000302,4.470300393721817
iPpxWQVLkRXM_hF41qnh-g,2,Yelp,en,1.2788246,5.314984234990941
JVbjxJxhf_GAFdheHVkNaA,1,Yelp,en,1.0067735,7.756544362037252
